Ежемесячный доход,Сумма сбережений,Текущие кредиты и задолженности,Кредитная история,Стабильность дохода,Уровень безработицы,Инфляция,ВВП страны,Курс национальной валюты,Процентные ставки,Семейное положение,Наличие детей,Образование,Профессия,Жилищные условия,Сумма запрошенного кредита,Срок кредита,Цель кредита,Решение по предыдущим заявкам,Общая задолженность клиента,Доходы семьи,Расходы на обслуживание кредитов,Наличие недвижимости или ценных бумаг,Кредитный рейтинг,Долгосрочные финансовые обязательства,Платежные истории,Уровень долга по отношению к доходам,Степень риска кредитования,Региональные ставки безработицы,Экономическая активность региона,Размер валового регионального продукта,Средний доход населения в регионе,Уровень финансовой стабильности региона
104285.79725552446,785046,579350.6949764428,652449.541137498,250505.36970541655,817317,205391.58595097993,589210.2791567368,183016.8269627777,19.86886152890092,679329.0648170834,Да,949816.1761949066,460246.84618355945,577808.4356222007,622800,36627,352561.0840378299,Отказано,801255.6558064022,133189.0574374173,761348.9278674793,Да,799967.6008947747,381618.0464814109,792821.8759584607,334525,745903.7291835641,616534.6165263025,696156.5909464192,391671.97719956667,995625.1909359416,221195
173411.1860185402,796474,899919.7836002369,809051.7394084696,612186.1526402574,480849,412021.6364909205,739472.0035903768,368096.12402546033,1.702119377035769,922916.1120265373,Да,753208.0481596955,641222.6618819238,507493.856845453,82106,749690,894840.7039412492,Отказано,976375.1857052462,216511.66332515917,855149.7930192314,Нет,325406.8937958111,941960.9624300395,337039.2608330767,726486,202710.9942839119,652980.95062727,923675.1627364531,607221.4007592156,571390.0971838938,691780
382864.61756415456,715820,201571.9679269039,67697.01261126672,128866.27150988753,421283,699911.9213536781,778278.9215197812,416990.5760049168,1.4088235449150177,911885.4937477679,Да,534907.8160602221,712017.7389795317,389291.57014789607,517572,872896,570946.7021106066,Отказано,443441.62449692894,50848.16396131048,807680.504247877,Да,506145.6708727211,110156.55253836389,867638.5485893787,894276,926135.3217393635,13226.33500904236,987808.0535317841,765921.4162765278,544251.8558227199,188988
284610.9473899925,282313,330260.87912447023,448756.87626098644,175764.05692422937,86857,10082.300067479091,831412.7977484292,315656.8931180211,21.635709814836062,98088.68222573125,Да,160930.98404525532,627394.4760131555,387852.95880806283,603129,193549,98302.71406962625,Отказано,131096.34552179184,633674.7930621121,266288.3216726968,Да,800077.6456216736,228483.1361270584,147478.50063162477,420471,185887.279479295,725348.5046179126,798965.410968138,212175.70632953857,267657.57815208577,669059
29054.764714772853,18931,896672.0061329517,689631.2069100873,220694.35166128946,849480,22923.35452000724,919471.9201182654,242625.41703756526,16.40483734998675,426150.5588256028,Да,541934.1158646608,251110.82397457084,257941.43576578674,708016,474582,540843.4237977947,Отказано,808437.7751759407,207136.98446446157,693864.3318965083,Да,81732.74728866135,437179.36193550046,789836.6403726302,394547,502583.3126929174,856919.2033338741,164683.5792635135,402483.1808042788,624509.5222358045,681433
396548.5084905809,380695,769577.1789024482,555698.2619553676,705257.7623367439,994456,583376.5411970349,905488.7233047693,401732.66298004234,12.021152190212277,172490.2120838673,Да,77599.52522017874,494326.0831842011,894584.0611494912,55741,915506,391736.3131005034,Отказано,911007.158877324,619694.2657515666,484938.1614147977,Нет,130917.61684491455,566152.0500351418,368957.5639858871,175850,781465.0859361272,442999.82235507405,542703.0735046128,459036.8962514579,829611.6790743251,387681
866436.210945993,931874,920882.6254625596,332447.3932962642,499872.1692744201,856402,703187.5668611911,667973.569333094,974785.8588884663,18.033549701184757,874778.9662113754,Нет,807425.2660517237,130438.86788489725,833597.5385627573,945683,665858,878724.8564247295,Отказано,607485.8734231348,518043.6739513942,154519.51331876207,Нет,128127.96268035246,845488.6787558754,649950.9133694458,499418,411731.10688314773,565181.5564782782,179456.47825669512,861863.4176948376,830304.8633975924,396648
178919.07136691335,182775,369708.0097237527,969887.8757367257,16482.665530056664,721802,91365.7716664683,714731.4027288356,413396.6742467511,26.07757241198976,561287.0880176241,Да,577549.7096198587,519546.40734479076,681664.461714583,903682,955341,175428.31582292833,Отказано,632816.6462826264,799947.727825164,933803.3640636344,Да,279531.82110806846,549535.6490121431,815156.277599815,245981,301055.3562786161,556743.7621245155,57793.5067632968,188518.4754902707,213172.72999332132,466027
288527.00209978095,164276,641847.2177333845,974048.7129163268,656883.099205133,685745,213089.9531454466,88518.92241959296,395847.39741756226,1.1360534142301537,919674.6626884714,Нет,617970.3610559447,242772.94676628622,407119.27313984337,908055,416863,407652.56247423467,Одобрено,159077.44658960533,357939.4086643502,495542.5880605056,Нет,505728.78942809394,916855.1856407725,514412.3851588591,292482,609838.9545929856,666161.60634626,310694.9328759713,565337.5433388833,780014.3783485856,100459
629573.6794363164,20165,630060.4837397571,291315.7893025047,51420.429294298876,392713,278460.15021652076,886429.3782540308,632746.0524184824,6.010207960614756,28570.523020409324,Нет,669910.0950821463,116328.63793238142,491502.1769704639,226991,252936,611062.4109184623,Отказано,761724.6520740585,879361.3656912228,639161.5544044696,Нет,753256.6559188173,124379.78451662687,552953.3406448934,69443,374141.84357502806,95527.65714705421,552485.2164910759,536263.0443911839,592660.084478067,234599
863388.1813571829,687262,743375.3202989157,334150.3691457622,40162.61807387173,485377,392497.4499242757,54331.86945733053,685900.2527657016,6.817133150048848,498684.82676936395,Да,253558.48148029682,631541.132324722,773926.9449465846,585730,949683,316246.49792020605,Отказано,733926.0357496393,863296.2413216423,405111.3437022091,Да,987624.2271241988,134394.36810483597,381640.1552449352,174592,804887.629441493,777577.2558411838,322843.15716365445,97800.63351635901,289697.77531246823,718293
844675.7386422012,612232,597711.7160862315,278965.8149717692,880411.4557541308,296931,931323.788024928,182217.82383736174,912397.9195899701,23.27659876606429,368645.59043570043,Нет,563467.4294718773,489867.18193135667,914316.1800111979,52723,138425,105344.37261652196,Одобрено,177136.24708288326,916931.6972227908,958814.2667896489,Нет,832547.0084363963,74060.79803863398,246347.0759336066,3564,108704.58494566534,52748.597301426955,468129.92140969186,974121.1361030783,751361.1975193633,415911
112209.91757146834,89987,370350.3530106572,791050.4099798503,898947.199010745,448225,904854.2820208957,430308.38309517707,640666.5667881126,8.960170948247073,808458.6891261461,Да,848818.489780218,941398.6922429337,211560.0998822446,874285,531432,318394.7071803341,Одобрено,419892.53208444937,417937.47203902394,462945.39041592815,Да,911550.0697058394,712751.9145296185,53867.642248925484,413584,742427.1828004157,570830.2139384215,157881.79424125928,62653.8309888128,29000.09450690066,163866
861294.1704079963,335379,253957.48233949905,434425.08729114855,876962.3505385197,321867,179159.2587326923,782964.2073421982,258980.3832088497,23.25754489134528,264752.6414317752,Да,418475.92127246526,586376.5468820097,26389.66317623654,70957,222446,504006.6208864706,Одобрено,235224.1221592262,377702.6130468451,14698.790337897968,Нет,621548.416003162,103059.44370031275,166216.88478415235,33844,474061.69085782353,288930.3310042965,799008.9140494931,16057.526772956748,565684.3831403363,412560
95268.05956842782,696379,805127.3917413487,511672.2915976918,893525.9256062169,304501,457669.82116272725,419216.6112160884,958146.4197649106,25.397028351880348,371485.9865562157,Да,508700.9445708705,476064.2183492601,406713.2110962177,245797,887415,751629.2610556041,Отказано,338550.55963640416,299223.72118254966,910275.7872785415,Нет,453913.1779596487,677403.325192758,861563.7510361802,499716,816955.8257331315,190672.70727842982,15445.667981497825,754993.0477861031,758995.6638856936,504045
705219.0072261555,30788,980522.5729325425,66588.94262884266,180227.23532069905,453956,729046.2494320789,702559.5906988261,647520.2970468316,3.335014507090601,151147.23953171866,Нет,248640.2303185116,707804.2502420105,300447.0075380983,126591,366240,846939.6900665917,Отказано,370164.6294698691,651925.9830628644,631622.9611421182,Да,511858.80647221237,999563.4111054437,304616.1100512768,799207,88863.42641975082,578054.5929070191,823236.2869666275,101173.04467559935,33285.3517822847,901077
411041.8266320017,524063,573477.2897589351,860854.4412894591,218035.99466684388,938822,424124.03741486993,263071.4487911182,724033.2234772618,25.71218457219709,802364.619754638,Да,847867.9301531204,399432.6479890002,862142.7238026914,694308,574614,52034.9811305064,Отказано,541807.6256762885,707220.4946726859,796086.7289749102,Да,926381.8259828406,621053.4332684205,697910.7237365855,926717,140103.7438680663,814940.2647759122,156372.02242250644,763308.0766869435,963472.0702892218,269533
838830.3167521942,391089,516553.19224257034,185252.0080154841,344436.71192955493,941058,386456.382450282,466997.9583658526,80787.1346080227,19.457619119571778,572099.7940131993,Да,367444.02854749135,485349.3132914923,748378.1502504896,774784,176949,621606.2169577555,Одобрено,387201.7450681325,353401.5576847018,497205.6312467052,Нет,480722.0725469861,772097.5488099096,824602.3835056728,440006,964704.8855072813,600683.6398765431,192877.1882103603,936844.7436601932,47135.030120045085,317796
744740.2903708778,630576,126688.00563570736,769848.777070238,637924.6241650393,999952,841073.6970574511,99481.33303612036,680972.8245797858,20.56493956021324,216995.0350736946,Нет,801300.2860424708,502250.720451897,779068.2595159233,402582,148299,841904.5251011815,Одобрено,747596.4836900041,883555.4197387189,494263.19755942264,Нет,56395.278238240535,343579.2693605502,388312.58500304935,339822,533498.0393004175,206363.51880699242,249604.2480838935,904412.7490435174,865542.2461417005,745481
18635.779293470718,808041,334357.8206730225,516414.6318769695,570755.1903601764,139547,474094.24174559367,179652.96223535578,161293.1887787608,24.057523825359237,852770.8178568301,Нет,17382.353266748425,507765.1460434748,672589.9316665414,598190,734427,925864.9707154157,Одобрено,84791.92072076998,939202.375206685,891191.5783361652,Да,892558.4178237686,759470.0046780714,335898.69062534557,598533,864504.5568391781,808494.7369052827,865902.7149483652,189018.2807183038,369729.1634795891,591612
272804.5602394681,22345,145188.32657374704,565682.8212528005,309119.95318064163,702871,856256.6398219796,598494.1157800658,738331.1834886161,18.417546088920975,173509.6769357961,Да,714335.2837522122,532704.8881888071,182300.25718854394,239826,89629,494889.73904886923,Одобрено,921490.2934037929,885896.8222937826,181951.559717195,Да,916814.009758026,507525.0662744816,380846.98108097503,192354,715474.3563774782,22088.116541923853,913162.5445417106,457984.59750754206,298479.0580805098,190024
43283.0777215183,388213,616971.986282555,881492.3492217282,545816.0759642057,185109,601719.6747885635,565059.5321482529,375463.7716979553,0.4938016066222528,992789.5842248569,Да,543919.83072195,874240.8546157442,19051.790008669726,767114,76841,333532.27649796766,Отказано,53155.133245741934,900784.1556593245,773926.3833126951,Нет,190183.7404540048,67648.38401672569,954472.3974045959,423649,866867.7698440495,879606.2892761026,542761.4460828042,437263.2105729246,890559.4310742797,293969
873196.0710064063,476729,165881.12796488008,291100.5973543448,804100.0460452035,655389,948938.6876835093,787210.201949206,392819.24382971664,1.3753414429229938,877800.0545972183,Нет,425451.68745978345,929565.0250258499,105766.61802514982,204325,108509,702733.0770754938,Одобрено,106705.29725547621,335606.9991123452,884971.1759766254,Да,766824.0512737865,57200.831700517214,366663.7333432226,930892,152961.83450396263,67354.22574000701,159325.73885367878,208328.78207754318,859736.4016177868,817904
143877.06544933358,600036,796837.9566210205,114991.80386005215,969369.6722574128,67381,604305.8284915439,265363.4111616615,572378.5654260693,25.60251788839747,813707.4722251286,Да,768293.4152156904,571974.8985767717,614421.4383758046,194141,595999,621376.8180806894,Отказано,954630.4799869629,846100.3914082194,346535.04356583237,Да,410924.27325350174,166975.83404747778,885509.1096894883,557127,616699.2720435209,797965.0479596525,933792.4090976932,989231.9828840557,245005.95948666323,66545
373935.17784967273,382777,437035.9444087564,298812.0566772522,29596.859464129757,703714,995390.1024549373,110534.4923232847,712730.8576040452,8.998748275715691,12882.65631082871,Да,149670.04434383177,683087.4892016235,239399.10666980155,919443,59726,903928.1003508944,Одобрено,669463.0029039349,342256.12984785397,92627.86056669062,Нет,576069.8949494754,683437.3225575569,690173.4042314042,153172,834565.2145100762,66446.27098573116,457112.59108307346,704473.1812608215,947035.3546249669,487427
657190.6863272658,248550,69526.59462842703,378964.68011440994,15826.340339408154,533964,846937.9227263423,946841.6041774675,58473.640189647485,5.287384174513275,381345.4625942277,Да,76460.31664051446,777527.9558029701,288482.9945651647,500618,990201,28440.29630643146,Отказано,722214.8915337397,138592.65877666994,918381.0828889938,Да,908903.9416060146,754737.1363243577,992797.5157785895,359917,664863.8847439099,620720.6717491501,741161.8245124519,74789.46922530036,69236.62824535929,198734
959644.984131417,324938,389226.4177590673,156634.03372424046,642971.9344787811,317883,635941.2975972538,195225.42041928243,188485.11558155343,8.205078129630097,248211.2870920153,Да,794946.580528935,276379.6244754592,844790.2217055708,894499,654714,85190.20783514559,Отказано,699260.5947685989,977209.4074471749,507974.5290846268,Да,952298.9189450915,239543.87800667898,433951.7424133709,924532,481939.54564175016,551951.4339944636,33959.91524352986,838115.468286125,996235.425031218,728674
803186.5781824507,362796,649339.0281616742,823442.6331013966,798544.5754174314,901729,304590.8119295336,566659.5511673412,709759.4896758104,20.97009527061468,575498.5243635663,Да,979035.8424906,635033.1712228475,305339.10854980344,307571,319788,784861.2323546706,Одобрено,520671.02572117606,833820.3429417814,153293.1160687199,Да,571877.5373737665,898413.2960391284,745688.269628636,483777,121397.30834883836,310592.33046989527,608236.2230419475,614839.7854177537,587864.4199047631,979970
